0,A111AA849,"16 ч, 14 мин","1022 км, 797 м",32/32,100.0,Найм,15т,,37,A111AA849,,Черновик,28.03.2025,8023,5,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 25:44,28.03.2025 25:44,"0 ч, 0 мин",0,0,,,108.188,,,Паллета,,,
1,A111AA850,"11 ч, 38 мин","463 км, 83 м",31/32,96.875,Найм,15т,,38,A111AA850,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 05:30,28.03.2025 07:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,A111AA850,"11 ч, 38 мин","463 км, 83 м",31/32,96.875,Найм,15т,,38,A111AA850,,Черновик,28.03.2025,8023,2,Разгрузка,629,,"ООО ""Лента"", 249030, Калужская обл., г.Обнинск, пр-т Маркса, д.114",55.12442;36.61468,,28.03.2025 09:00,28.03.2025 09:40,"0 ч, 40 мин",0,0,28.03.2025 07:40,28.03.2025 13:20,117.703,,14.0,Паллета,14,,
0,A111AA850,"11 ч, 38 мин","463 км, 83 м",31/32,96.875,Найм,15т,,38,A111AA850,,Черновик,28.03.2025,8023,3,Разгрузка,644,,"ООО ""Лента"", 248033, Калужская обл., г. Калуга, ул. 65 лет Победы, д. 27, лит. А",54.48578;36.19653,,28.03.2025 11:27,28.03.2025 12:07,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,95.273,,13.0,Паллета,13,,
0,A111AA850,"11 ч, 38 мин","463 км, 83 м",31/32,96.875,Найм,15т,,38,A111AA850,,Черновик,28.03.2025,8023,4,Разгрузка,927834,,"МО, Одинцовский г.о., г. Звенигород, микрорайон Южный, ул. Радужная, д. 24.",55.7021;36.86519,,28.03.2025 14:51,28.03.2025 15:31,"0 ч, 40 мин",0,0,28.03.2025 10:40,28.03.2025 14:20,173.562,,2.8,Паллета,4,,
0,A111AA850,"11 ч, 38 мин","463 км, 83 м",31/32,96.875,Найм,15т,,38,A111AA850,,Черновик,28.03.2025,8023,5,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 17:08,28.03.2025 17:08,"0 ч, 0 мин",0,0,,,76.545,,,Паллета,,,
1,A111AA851,"7 ч, 57 мин","115 км, 912 м",32/32,100.0,Найм,15т,,39,A111AA851,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 06:30,28.03.2025 08:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,A111AA851,"7 ч, 57 мин","115 км, 912 м",32/32,100.0,Найм,15т,,39,A111AA851,,Черновик,28.03.2025,8023,2,Разгрузка,665,,"ООО ""Лента"", 141720, Московская обл., г. Долгопрудный, Лихачевский пр-кт, д. 64",55.93127;37.49438,,28.03.2025 09:17,28.03.2025 09:57,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,44.956,,12.0,Паллета,12,,
0,A111AA851,"7 ч, 57 мин","115 км, 912 м",32/32,100.0,Найм,15т,,39,A111AA851,,Черновик,28.03.2025,8023,3,Разгрузка,648,,"ООО ""Лента"", 141720, Московская обл., г. Долгопрудный, ул. Московская, д. 58, корп. 2",55.96107;37.52664,,28.03.2025 10:46,28.03.2025 11:26,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,6.066,,13.0,Паллета,13,,
0,A111AA851,"7 ч, 57 мин","115 км, 912 м",32/32,100.0,Найм,15т,,39,A111AA851,,Черновик,28.03.2025,8023,4,Разгрузка,3012,,"МО, Мытищи, д.Пирогово, ул. Центральная, стр. 93",55.98517;37.72637,,28.03.2025 12:24,28.03.2025 13:04,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,17.867,,7.0,Паллета,7,,
0,A111AA851,"7 ч, 57 мин","115 км, 912 м",32/32,100.0,Найм,15т,,39,A111AA851,,Черновик,28.03.2025,8023,5,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 14:27,28.03.2025 14:27,"0 ч, 0 мин",0,0,,,47.023,,,Паллета,,,
1,,"7 ч, 36 мин","88 км, 492 м",29/32,90.625,Аренда,15т,,40,hired vehicle 1,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 13:30,28.03.2025 15:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,,"7 ч, 36 мин","88 км, 492 м",29/32,90.625,Аренда,15т,,40,hired vehicle 1,,Черновик,28.03.2025,8023,2,Разгрузка,1456,,"г Москва, Валдайский проезд, д 8 стр 2",55.86573;37.46824,,28.03.2025 16:12,28.03.2025 16:52,"0 ч, 40 мин",0,0,28.03.2025 15:40,28.03.2025 18:20,32.896,,6.0,Паллета,6,,
0,,"7 ч, 36 мин","88 км, 492 м",29/32,90.625,Аренда,15т,,40,hired vehicle 1,,Черновик,28.03.2025,8023,3,Разгрузка,1362,,"г. Москва, б-р Яна Райниса, д.18 к.1",55.84878;37.42098,,28.03.2025 17:44,28.03.2025 18:24,"0 ч, 40 мин",0,0,28.03.2025 15:40,28.03.2025 17:20,11.664,,11.0,Паллета,11,,
0,,"7 ч, 36 мин","88 км, 492 м",29/32,90.625,Аренда,15т,,40,hired vehicle 1,,Черновик,28.03.2025,8023,4,Разгрузка,1416,,"Москва г, Митинская ул., д 53",55.85341;37.35164,,28.03.2025 19:12,28.03.2025 19:52,"0 ч, 40 мин",0,0,28.03.2025 15:40,28.03.2025 17:20,5.51,,12.0,Паллета,12,,
0,,"7 ч, 36 мин","88 км, 492 м",29/32,90.625,Аренда,15т,,40,hired vehicle 1,,Черновик,28.03.2025,8023,5,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 21:06,28.03.2025 21:06,"0 ч, 0 мин",0,0,,,38.422,,,Паллета,,,
1,,"7 ч, 26 мин","72 км, 395 м",31/32,96.875,Аренда,15т,,41,hired vehicle 2,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 05:30,28.03.2025 07:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,,"7 ч, 26 мин","72 км, 395 м",31/32,96.875,Аренда,15т,,41,hired vehicle 2,,Черновик,28.03.2025,8023,2,Разгрузка,1374,,"г. Москва Отрадная ул., д. 7",55.85746;37.6101,,28.03.2025 08:09,28.03.2025 08:49,"0 ч, 40 мин",0,0,28.03.2025 07:40,28.03.2025 12:20,31.899,,8.0,Паллета,8,,
0,,"7 ч, 26 мин","72 км, 395 м",31/32,96.875,Аренда,15т,,41,hired vehicle 2,,Черновик,28.03.2025,8023,3,Разгрузка,1404,,"Москва г., Дмитровское шоссе, д.101А",55.87595;37.54432,,28.03.2025 09:40,28.03.2025 10:20,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,6.945,,8.0,Паллета,8,,
0,,"7 ч, 26 мин","72 км, 395 м",31/32,96.875,Аренда,15т,,41,hired vehicle 2,,Черновик,28.03.2025,8023,4,Разгрузка,1445,,"Москва г, Дегунинская ул., д 13 стр 3",55.86534;37.53572,,28.03.2025 11:05,28.03.2025 11:45,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,2.481,,15.0,Паллета,15,,
0,,"7 ч, 26 мин","72 км, 395 м",31/32,96.875,Аренда,15т,,41,hired vehicle 2,,Черновик,28.03.2025,8023,5,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 12:56,28.03.2025 12:56,"0 ч, 0 мин",0,0,,,31.07,,,Паллета,,,
1,,"7 ч, 20 мин","57 км, 938 м",32/32,100.0,Аренда,15т,,42,hired vehicle 3,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 06:30,28.03.2025 08:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,,"7 ч, 20 мин","57 км, 938 м",32/32,100.0,Аренда,15т,,42,hired vehicle 3,,Черновик,28.03.2025,8023,2,Разгрузка,1414,,"г. Москва, ул. Комсомольская, д. 6",55.77586;37.66041,,28.03.2025 08:58,28.03.2025 09:38,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 12:20,14.411,,9.0,Паллета,9,,
0,,"7 ч, 20 мин","57 км, 938 м",32/32,100.0,Аренда,15т,,42,hired vehicle 3,,Черновик,28.03.2025,8023,3,Разгрузка,606,,"ООО ""Лента"", 121351, г. Москва, ул. Ивана Франко, д.38/1",55.72842;37.41449,,28.03.2025 10:36,28.03.2025 11:16,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 10:20,18.134,,14.0,Паллета,14,,
0,,"7 ч, 20 мин","57 км, 938 м",32/32,100.0,Аренда,15т,,42,hired vehicle 3,,Черновик,28.03.2025,8023,4,Разгрузка,1346,,"г. Москва Мичуринский пр-т, Олимпийская деревня, д. 4, к. 3",55.67535;37.47066,,28.03.2025 12:10,28.03.2025 12:50,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,9.804,,9.0,Паллета,9,,
0,,"7 ч, 20 мин","57 км, 938 м",32/32,100.0,Аренда,15т,,42,hired vehicle 3,,Черновик,28.03.2025,8023,5,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 13:50,28.03.2025 13:50,"0 ч, 0 мин",0,0,,,15.589,,,Паллета,,,
1,,"5 ч, 58 мин","71 км, 83 м",31/32,96.875,Аренда,15т,,43,hired vehicle 4,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 14:35,28.03.2025 16:05,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,,"5 ч, 58 мин","71 км, 83 м",31/32,96.875,Аренда,15т,,43,hired vehicle 4,,Черновик,28.03.2025,8023,2,Разгрузка,628,,"ООО ""Лента"", 143405, Московская обл., Красногорский р-н, г. Красногорск, Ильинское ш, д. 14, корп. 1",55.80416;37.32293,,28.03.2025 17:16,28.03.2025 17:56,"0 ч, 40 мин",0,0,28.03.2025 15:40,28.03.2025 17:20,33.289,,9.0,Паллета,9,,
0,,"5 ч, 58 мин","71 км, 83 м",31/32,96.875,Аренда,15т,,43,hired vehicle 4,,Черновик,28.03.2025,8023,3,Разгрузка,1387,,"Москва г., Живописная ул., д 12 к 1",55.78444;37.45707,,28.03.2025 18:51,28.03.2025 19:31,"0 ч, 40 мин",0,0,28.03.2025 18:40,28.03.2025 20:20,14.085,,22.0,Паллета,22,,
0,,"5 ч, 58 мин","71 км, 83 м",31/32,96.875,Аренда,15т,,43,hired vehicle 4,,Черновик,28.03.2025,8023,4,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 20:33,28.03.2025 20:33,"0 ч, 0 мин",0,0,,,23.709,,,Паллета,,,
1,,"7 ч, 10 мин","52 км, 814 м",31/32,96.875,Аренда,15т,,44,hired vehicle 5,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 06:30,28.03.2025 08:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,,"7 ч, 10 мин","52 км, 814 м",31/32,96.875,Аренда,15т,,44,hired vehicle 5,,Черновик,28.03.2025,8023,2,Разгрузка,651,,"ООО ""Лента"", 107113, г. Москва, пл. Сокольническая, д.4, кор. 1-2",55.78992;37.67789,,28.03.2025 09:01,28.03.2025 09:41,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 12:20,19.775,,17.0,Паллета,17,,
0,,"7 ч, 10 мин","52 км, 814 м",31/32,96.875,Аренда,15т,,44,hired vehicle 5,,Черновик,28.03.2025,8023,3,Разгрузка,1316,,"г. Москва, Бауманская ул., д.32 стр.2",55.77216;37.67833,,28.03.2025 10:27,28.03.2025 11:07,"0 ч, 40 мин",0,0,28.03.2025 07:40,28.03.2025 12:20,3.379,,11.0,Паллета,11,,
0,,"7 ч, 10 мин","52 км, 814 м",31/32,96.875,Аренда,15т,,44,hired vehicle 5,,Черновик,28.03.2025,8023,4,Разгрузка,1378,,"105037, г Москва, Измайловский проезд, д 3 к 2",55.79548;37.76826,,28.03.2025 11:59,28.03.2025 12:39,"0 ч, 40 мин",0,0,28.03.2025 09:40,28.03.2025 13:20,9.658,,3.0,Паллета,3,,
0,,"7 ч, 10 мин","52 км, 814 м",31/32,96.875,Аренда,15т,,44,hired vehicle 5,,Черновик,28.03.2025,8023,5,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 13:40,28.03.2025 13:40,"0 ч, 0 мин",0,0,,,20.002,,,Паллета,,,
1,,"7 ч, 14 мин","54 км, 589 м",29/32,90.625,Аренда,15т,,45,hired vehicle 6,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 13:30,28.03.2025 15:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,,"7 ч, 14 мин","54 км, 589 м",29/32,90.625,Аренда,15т,,45,hired vehicle 6,,Черновик,28.03.2025,8023,2,Разгрузка,1303,,"Москва г., Берников пер, д 2",55.74885;37.64973,,28.03.2025 15:54,28.03.2025 16:34,"0 ч, 40 мин",0,0,28.03.2025 15:40,28.03.2025 17:20,10.995,,4.0,Паллета,4,,
0,,"7 ч, 14 мин","54 км, 589 м",29/32,90.625,Аренда,15т,,45,hired vehicle 6,,Черновик,28.03.2025,8023,3,Разгрузка,3046,,"Москва, Хорошевское ш. 38с5",55.77794;37.53608,,28.03.2025 17:30,28.03.2025 18:10,"0 ч, 40 мин",0,0,28.03.2025 15:40,28.03.2025 17:20,12.826,,4.0,Паллета,4,,
0,,"7 ч, 14 мин","54 км, 589 м",29/32,90.625,Аренда,15т,,45,hired vehicle 6,,Черновик,28.03.2025,8023,4,Разгрузка,503,,"г. Москва, ул. Филевский б-р, 10",55.76407;37.48738,,28.03.2025 19:01,28.03.2025 19:41,"0 ч, 40 мин",0,0,28.03.2025 16:40,28.03.2025 19:20,7.135,,21.0,Паллета,21,,
0,,"7 ч, 14 мин","54 км, 589 м",29/32,90.625,Аренда,15т,,45,hired vehicle 6,,Черновик,28.03.2025,8023,5,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 20:44,28.03.2025 20:44,"0 ч, 0 мин",0,0,,,23.633,,,Паллета,,,
1,,"7 ч, 10 мин","57 км, 433 м",32/32,100.0,Аренда,15т,,46,hired vehicle 7,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 07:30,28.03.2025 09:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,,"7 ч, 10 мин","57 км, 433 м",32/32,100.0,Аренда,15т,,46,hired vehicle 7,,Черновик,28.03.2025,8023,2,Разгрузка,3014,,"Москва, Остафьевское шоссе 12к.1",55.50188;37.52205,,28.03.2025 10:04,28.03.2025 10:44,"0 ч, 40 мин",0,0,28.03.2025 09:40,28.03.2025 14:20,24.306,,6.0,Паллета,6,,
0,,"7 ч, 10 мин","57 км, 433 м",32/32,100.0,Аренда,15т,,46,hired vehicle 7,,Черновик,28.03.2025,8023,3,Разгрузка,664,,"ООО ""Лента"", 142702, Московская обл., Ленинский р-н, д. Лопатино, Солнечный б-р,2",55.53363;37.64502,,28.03.2025 11:39,28.03.2025 12:19,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,13.459,,18.0,Паллета,18,,
0,,"7 ч, 10 мин","57 км, 433 м",32/32,100.0,Аренда,15т,,46,hired vehicle 7,,Черновик,28.03.2025,8023,4,Разгрузка,1343,,"пр-д, Россошанский д. 8, корп. 1",55.59711;37.60489,,28.03.2025 13:09,28.03.2025 13:49,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,9.351,,8.0,Паллета,8,,
0,,"7 ч, 10 мин","57 км, 433 м",32/32,100.0,Аренда,15т,,46,hired vehicle 7,,Черновик,28.03.2025,8023,5,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 14:40,28.03.2025 14:40,"0 ч, 0 мин",0,0,,,10.317,,,Паллета,,,
1,,"5 ч, 47 мин","52 км, 173 м",26/32,81.25,Аренда,15т,,47,hired vehicle 8,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 06:30,28.03.2025 08:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,,"5 ч, 47 мин","52 км, 173 м",26/32,81.25,Аренда,15т,,47,hired vehicle 8,,Черновик,28.03.2025,8023,2,Разгрузка,1466,,"г. Москва, Комсомольская пл., д.2",55.77361;37.65567,,28.03.2025 08:57,28.03.2025 09:37,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 11:20,13.652,,12.0,Паллета,12,,
0,,"5 ч, 47 мин","52 км, 173 м",26/32,81.25,Аренда,15т,,47,hired vehicle 8,,Черновик,28.03.2025,8023,3,Разгрузка,1351,,"Москва г, Народного Ополчения ул., д 29 к 1 стр 1",55.78155;37.47924,,28.03.2025 10:35,28.03.2025 11:15,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,15.416,,14.0,Паллета,14,,
0,,"5 ч, 47 мин","52 км, 173 м",26/32,81.25,Аренда,15т,,47,hired vehicle 8,,Черновик,28.03.2025,8023,4,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 12:17,28.03.2025 12:17,"0 ч, 0 мин",0,0,,,23.105,,,Паллета,,,
1,,"7 ч, 8 мин","42 км, 141 м",31/32,96.875,Аренда,15т,,48,hired vehicle 9,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 06:30,28.03.2025 08:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,,"7 ч, 8 мин","42 км, 141 м",31/32,96.875,Аренда,15т,,48,hired vehicle 9,,Черновик,28.03.2025,8023,2,Разгрузка,614,,"ООО ""Лента"", 109548, г. Москва, ул. Гурьянова, д. 2, лит. А",55.69393;37.72308,,28.03.2025 08:54,28.03.2025 09:34,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,9.952,,14.0,Паллета,14,,
0,,"7 ч, 8 мин","42 км, 141 м",31/32,96.875,Аренда,15т,,48,hired vehicle 9,,Черновик,28.03.2025,8023,3,Разгрузка,1314,,"г. Москва, Краснодарская ул., д.57А",55.67679;37.76613,,28.03.2025 10:23,28.03.2025 11:03,"0 ч, 40 мин",0,0,28.03.2025 07:40,28.03.2025 12:20,5.426,,9.0,Паллета,9,,
0,,"7 ч, 8 мин","42 км, 141 м",31/32,96.875,Аренда,15т,,48,hired vehicle 9,,Черновик,28.03.2025,8023,4,Разгрузка,1453,,"Москва Овчинниковская наб., д. 22/24, стр. 1",55.7435;37.63374,,28.03.2025 12:02,28.03.2025 12:42,"0 ч, 40 мин",0,0,28.03.2025 10:40,28.03.2025 16:20,14.381,,8.0,Паллета,8,,
0,,"7 ч, 8 мин","42 км, 141 м",31/32,96.875,Аренда,15т,,48,hired vehicle 9,,Черновик,28.03.2025,8023,5,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 13:38,28.03.2025 13:38,"0 ч, 0 мин",0,0,,,12.382,,,Паллета,,,
1,,"5 ч, 58 мин","74 км, 914 м",26/32,81.25,Аренда,15т,,49,hired vehicle 10,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 05:30,28.03.2025 07:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,,"5 ч, 58 мин","74 км, 914 м",26/32,81.25,Аренда,15т,,49,hired vehicle 10,,Черновик,28.03.2025,8023,2,Разгрузка,1357,,"Московская обл., Домодедово г., Лунная ул., д.17 к.1-3",55.42334;37.75683,,28.03.2025 08:10,28.03.2025 08:50,"0 ч, 40 мин",0,0,28.03.2025 07:40,28.03.2025 13:20,31.828,,9.0,Паллета,9,,
0,,"5 ч, 58 мин","74 км, 914 м",26/32,81.25,Аренда,15т,,49,hired vehicle 10,,Черновик,28.03.2025,8023,3,Разгрузка,1417,,"г. Москва, Новочеркасский б-р, д.41 к.4",55.64817;37.73631,,28.03.2025 09:57,28.03.2025 10:37,"0 ч, 40 мин",0,0,28.03.2025 07:40,28.03.2025 11:20,32.863,,17.0,Паллета,17,,
0,,"5 ч, 58 мин","74 км, 914 м",26/32,81.25,Аренда,15т,,49,hired vehicle 10,,Черновик,28.03.2025,8023,4,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 11:28,28.03.2025 11:28,"0 ч, 0 мин",0,0,,,10.223,,,Паллета,,,
1,,"5 ч, 16 мин","19 км, 707 м",19/32,59.375,Аренда,15т,,50,hired vehicle 11,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 06:30,28.03.2025 08:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,,"5 ч, 16 мин","19 км, 707 м",19/32,59.375,Аренда,15т,,50,hired vehicle 11,,Черновик,28.03.2025,8023,2,Разгрузка,656,,"ООО ""Лента"", 117556,г. Москва, Чонгарский б-р,д.7",55.65138;37.61239,,28.03.2025 08:47,28.03.2025 09:27,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,4.618,,9.0,Паллета,9,,
0,,"5 ч, 16 мин","19 км, 707 м",19/32,59.375,Аренда,15т,,50,hired vehicle 11,,Черновик,28.03.2025,8023,3,Разгрузка,1419,,"ул. Красного маяка, д. 9",55.61158;37.5887,,28.03.2025 10:15,28.03.2025 10:55,"0 ч, 40 мин",0,0,28.03.2025 08:40,28.03.2025 13:20,5.29,,10.0,Паллета,10,,
0,,"5 ч, 16 мин","19 км, 707 м",19/32,59.375,Аренда,15т,,50,hired vehicle 11,,Черновик,28.03.2025,8023,4,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 11:46,28.03.2025 11:46,"0 ч, 0 мин",0,0,,,9.799,,,Паллета,,,
1,,"7 ч, 12 мин","56 км, 417 м",29/32,90.625,Аренда,15т,,51,hired vehicle 12,,Черновик,28.03.2025,8023,1,Погрузка,8023,,,55.668845;37.647295,,28.03.2025 13:30,28.03.2025 15:00,"1 ч, 30 мин",0,0,,,0.0,,,Паллета,,,
0,,"7 ч, 12 мин","56 км, 417 м",29/32,90.625,Аренда,15т,,51,hired vehicle 12,,Черновик,28.03.2025,8023,2,Разгрузка,1457,,"г Москва, Нахимовский пр-кт, д 30/43",55.67451;37.57426,,28.03.2025 15:49,28.03.2025 16:29,"0 ч, 40 мин",0,0,28.03.2025 15:40,28.03.2025 17:20,5.501,,3.0,Паллета,3,,
0,,"7 ч, 12 мин","56 км, 417 м",29/32,90.625,Аренда,15т,,51,hired vehicle 12,,Черновик,28.03.2025,8023,3,Разгрузка,1449,,"Москва г, Рязанский пр-кт, д 75 стр 1",55.71778;37.79242,,28.03.2025 17:30,28.03.2025 18:10,"0 ч, 40 мин",0,0,28.03.2025 15:40,28.03.2025 17:20,20.603,,16.0,Паллета,16,,
0,,"7 ч, 12 мин","56 км, 417 м",29/32,90.625,Аренда,15т,,51,hired vehicle 12,,Черновик,28.03.2025,8023,4,Разгрузка,1334,,"г. Москва, Борисовские Пруды ул., д.14 к.4А",55.63305;37.74562,,28.03.2025 19:09,28.03.2025 19:49,"0 ч, 40 мин",0,0,28.03.2025 17:40,28.03.2025 21:20,20.231,,10.0,Паллета,10,,
0,,"7 ч, 12 мин","56 км, 417 м",29/32,90.625,Аренда,15т,,51,hired vehicle 12,,Черновик,28.03.2025,8023,5,Возврат тары,8023,,,55.668845;37.647295,,28.03.2025 20:42,28.03.2025 20:42,"0 ч, 0 мин",0,0,,,10.082,,,Паллета,,,
